author,studyID,treatment,responders,sampleSize,age,child,young,adult,elder,(female=1),ethnic(asian),asian,middle-east,hispanic,white,black,condition(not-at-risk),not-at-risk,chronic-dis,immuno,variant(wildtype),alpha,beta,gamma,delta,omicron,subgroup,ROB(low),moderate,critical,outcome,vac_product,study.type,study
"Tartof, 2021",307,one-dose-mRNA,3,6819,16-44yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,1BNT,RC,"Tartof, 2021-307"
"Tartof, 2021",310,one-dose-mRNA,3,6819,45-64yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,1BNT,RC,"Tartof, 2021-310"
"Tartof, 2021",312,one-dose-mRNA,6,6819,12-15yr,0,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,1BNT,RC,"Tartof, 2021-312"
"Tartof, 2021",315,one-dose-mRNA,14,6819,65,0,0,0,1,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,1BNT,RC,"Tartof, 2021-315"
"Tartof, 2021",317,one-dose-mRNA,21,6819,65,0,0,0,1,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,1BNT,RC,"Tartof, 2021-317"
"Tartof, 2021",319,one-dose-mRNA,53,6819,45-64yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,1BNT,RC,"Tartof, 2021-319"
"Tartof, 2021",320,one-dose-mRNA,67,6819,16-44yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,1BNT,RC,"Tartof, 2021-320"
"Tartof, 2021",321,one-dose-mRNA,13,27274,12,1,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,1BNT,RC,"Tartof, 2021-321"
"Tartof, 2021",323,one-dose-mRNA,1,27274,12,1,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,1BNT,RC,"Tartof, 2021-323"
"Cerqueira-Silva, 2021",361,one-dose-mRNA,670,6318,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1BNT,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,one-dose-mRNA,34,312,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1BNT,CC,"Cerqueira-Silva, 2021-362"
"Bruxvoort, 2021a",37,one-dose-mRNA,2,9,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,doc-infect,1MD,CC,"Bruxvoort, 2021a-37"
"Bruxvoort, 2021a",38,one-dose-mRNA,3,9,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,1MD,CC,"Bruxvoort, 2021a-38"
"Bruxvoort, 2021a",40,one-dose-mRNA,1,9,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,gamma,0,0,1,0,0,,NA,NA,NA,doc-infect,1MD,CC,"Bruxvoort, 2021a-40"
"Bruxvoort, 2021a",43,one-dose-mRNA,2,54,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,1MD,CC,"Bruxvoort, 2021a-43"
"Bruxvoort, 2021a",44,one-dose-mRNA,1,55,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1MD,CC,"Bruxvoort, 2021a-44"
"Andrews, 2022",12,one-dose-adeno,2133,10603,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,1AZ,CC,"Andrews, 2022-12"
"Andrews, 2022",13,one-dose-adeno,5547,14017,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,1AZ,CC,"Andrews, 2022-13"
"Andrews, 2022",14,one-dose-adeno,7680,16150,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1AZ,CC,"Andrews, 2022-14"
"Lopez, 2021",204,one-dose-adeno,1776,42829,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,symp,1AZ,CC,"Lopez, 2021-204"
"Lopez, 2021",207,one-dose-adeno,1356,42829,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,1AZ,CC,"Lopez, 2021-207"
"Shrotri, 2021",294,one-dose-adeno,36,4681,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ,PC,"Shrotri, 2021-294"
"Skowronski, 2021b",298,one-dose-adeno,576,6979,50-69yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ,CC,"Skowronski, 2021b-298"
"Skowronski, 2021b",301,one-dose-adeno,42,6979,50-69yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1AZ,CC,"Skowronski, 2021b-301"
"Voysey, 2021a",329,one-dose-adeno,28,3060,all,all,all,all,all,all,UK,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ,RCT,"Voysey, 2021a-329"
"Voysey, 2021a",330,one-dose-adeno,23,3247,all,all,all,all,all,all,brazilian,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ,RCT,"Voysey, 2021a-330"
"Voysey, 2021a",331,one-dose-adeno,57,6307,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1AZ,RCT,"Voysey, 2021a-331"
"Voysey, 2021b",338,one-dose-adeno,18,1923,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ,RCT,"Voysey, 2021b-338"
"Cerqueira-Silva, 2022b",363,one-dose-adeno,247799,5550664,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Symp,1AZ,RC,"Cerqueira-Silva, 2022b-363"
"Cerqueira-Silva, 2022b",365,one-dose-adeno,28713,5587966,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Hosp,1AZ,RC,"Cerqueira-Silva, 2022b-365"
"Cerqueira-Silva, 2022b",367,one-dose-adeno,10579,5592331,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1AZ,RC,"Cerqueira-Silva, 2022b-367"
"Desai, 2022",369,one-dose-inactivated,246,481,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,1BBV,CC,"Desai, 2022-369"
"Dunkle, 2022",91,one-dose-protein-based,121,561,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,1NVX,RCT,"Dunkle, 2022-91"
"Heath, 2021",159,one-dose-protein-based,10,7020,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,1NVX,RCT,"Heath, 2021-159"
"Nordstrom, 2021-b",232,two-dose-adeno-with-one-dose-mRNA,17,16402,30-80yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1AZ1MD,RC,"Nordstrom, 2021-b-232"
"martinez-baz, 2021",212,two-dose-adeno-with-one-dose-mRNA,7,119,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ1BNT,PC,"martinez-baz, 2021-212"
"martinez-baz, 2021",220,two-dose-adeno-with-one-dose-mRNA,126,997,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1AZ1BNT,PC,"martinez-baz, 2021-220"
"Nordstrom, 2021-b",231,two-dose-adeno-with-one-dose-mRNA,170,94569,30-80yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1AZ1BNT,RC,"Nordstrom, 2021-b-231"
"Pozzetto, 2021",272,two-dose-adeno-with-one-dose-mRNA,10,2512,19-76yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ1BNT,PC,"Pozzetto, 2021-272"
"Prieto-Alhambra, 2021",273,two-dose-adeno-with-one-dose-mRNA,238,3169,40yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1AZ1BNT,RC,"Prieto-Alhambra, 2021-273"
"Andrews, 2022",12,three-dose-mRNA,1387,90250,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,2BNT1MD,CC,"Andrews, 2022-12"
"Andrews, 2022",13,three-dose-mRNA,29669,111175,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,2BNT1MD,CC,"Andrews, 2022-13"
"Chin, 2021",88,three-dose-mRNA,101,16436,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,,NA,NA,NA,doc-infect,2BNT1MD,RC,"Chin, 2021-88"
"Cerqueira-Silva, 2022a",353,two-inactivated-with-one-dose-mRNA,103,2552,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2CV1BNT,CC,"Cerqueira-Silva, 2022a-353"
"Cerqueira-Silva, 2022a",354,two-inactivated-with-one-dose-mRNA,31,1345,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV1BNT,CC,"Cerqueira-Silva, 2022a-354"
"Cerqueira-Silva, 2022a",355,two-inactivated-with-one-dose-mRNA,29,691,60-79yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV1BNT,CC,"Cerqueira-Silva, 2022a-355"
"Cerqueira-Silva, 2022a",356,two-inactivated-with-one-dose-mRNA,43,516,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV1BNT,CC,"Cerqueira-Silva, 2022a-356"
"Cerqueira-Silva, 2022a",357,two-inactivated-with-one-dose-mRNA,37,2486,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp/death,2CV1BNT,CC,"Cerqueira-Silva, 2022a-357"
"Cerqueira-Silva, 2022a",358,two-inactivated-with-one-dose-mRNA,1,1315,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV1BNT,CC,"Cerqueira-Silva, 2022a-358"
"Cerqueira-Silva, 2022a",359,two-inactivated-with-one-dose-mRNA,11,673,60-79yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV1BNT,CC,"Cerqueira-Silva, 2022a-359"
"Cerqueira-Silva, 2022a",360,two-inactivated-with-one-dose-mRNA,25,498,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV1BNT,CC,"Cerqueira-Silva, 2022a-360"
"Andrews, 2021",7,two-dose-adeno-with-one-dose-mRNA,574,8090,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ1MD,CC,"Andrews, 2021-7"
"Andrews, 2021",8,two-dose-adeno-with-one-dose-mRNA,1735,18942,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ1MD,CC,"Andrews, 2021-8"
"Andrews, 2022",12,two-dose-adeno-with-one-dose-mRNA,2446,169849,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,2AZ1MD,CC,"Andrews, 2022-12"
"Andrews, 2022",13,two-dose-adeno-with-one-dose-mRNA,25194,192597,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,2AZ1MD,CC,"Andrews, 2022-13"
"Andrews, 2022",14,two-dose-adeno-with-one-dose-mRNA,15955,34203,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ1MD,CC,"Andrews, 2022-14"
"Andrews, 2021",9,two-dose-adeno-with-one-dose-mRNA,4,4288,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2AZ1BNT,CC,"Andrews, 2021-9"
"Andrews, 2021",10,two-dose-adeno-with-one-dose-mRNA,14,9678,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2AZ1BNT,CC,"Andrews, 2021-10"
"Andrews, 2021",11,two-dose-adeno-with-one-dose-mRNA,5,3721,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,death,2AZ1BNT,CC,"Andrews, 2021-11"
Butt-B-2022,69,three-dose-mRNA,17,158993,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,symp,3MD,CC,Butt-B-2022-69
Butt-B-2022,70,three-dose-mRNA,2,158993,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,hosp,3MD,CC,Butt-B-2022-70
"Andrews, 2021",7,three-dose-mRNA,1628,22513,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,3BNT,CC,"Andrews, 2021-7"
"Andrews, 2021",8,three-dose-mRNA,2391,24923,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,3BNT,CC,"Andrews, 2021-8"
"Andrews, 2021",9,three-dose-mRNA,5,16536,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,CC,"Andrews, 2021-9"
"Andrews, 2021",10,three-dose-mRNA,45,17438,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,CC,"Andrews, 2021-10"
"Andrews, 2021",11,three-dose-mRNA,9,11295,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,death,3BNT,CC,"Andrews, 2021-11"
"barda, 2021",27,three-dose-mRNA,12,80925,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,hosp,3BNT,RC,"barda, 2021-27"
"barda, 2021",28,three-dose-mRNA,10,80925,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,3BNT,RC,"barda, 2021-28"
"barda, 2021",29,three-dose-mRNA,26,80925,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,death,3BNT,RC,"barda, 2021-29"
"barda, 2021",30,three-dose-mRNA,2,80925,16-39yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"barda, 2021-30"
"barda, 2021",31,three-dose-mRNA,7,80925,40-69yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"barda, 2021-31"
"barda, 2021",32,three-dose-mRNA,33,80925,=70yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"barda, 2021-32"
"barda, 2021",33,three-dose-mRNA,1,80926,16-39yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,3BNT,RC,"barda, 2021-33"
"barda, 2021",34,three-dose-mRNA,3,80925,40-69yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,3BNT,RC,"barda, 2021-34"
"barda, 2021",35,three-dose-mRNA,29,80925,=70yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,3BNT,RC,"barda, 2021-35"
Butt-B-2022,67,three-dose-mRNA,68,236693,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,symp,3BNT,CC,Butt-B-2022-67
Butt-B-2022,68,three-dose-mRNA,21,236693,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,hosp,3BNT,CC,Butt-B-2022-68
"Tartof, 2022",341,three-dose-mRNA,183,26406,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-341"
"Tartof, 2022",342,three-dose-mRNA,96,11378,18-64,0,0,1,0,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-342"
"Tartof, 2022",343,three-dose-mRNA,87,15028,>=65,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-343"
"Tartof, 2022",344,three-dose-mRNA,33,5776,>=75,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-344"
"Tartof, 2022",345,three-dose-mRNA,22,1892,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-345"
"Tartof, 2022",346,three-dose-mRNA,161,24513,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,non-immunocompromised,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,3BNT,RC,"Tartof, 2022-346"
"Tartof, 2022",347,three-dose-mRNA,14,27163,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-347"
"Tartof, 2022",348,three-dose-mRNA,6,11809,18-64,0,0,1,0,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-348"
"Tartof, 2022",349,three-dose-mRNA,8,15354,>=65,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-349"
"Tartof, 2022",350,three-dose-mRNA,4,5864,>=75,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-350"
"Tartof, 2022",351,three-dose-mRNA,6,1941,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-351"
"Tartof, 2022",352,three-dose-mRNA,8,25222,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,non-immunocompromised,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,3BNT,RC,"Tartof, 2022-352"
"Andrews, 2022",12,three-dose-adeno,12,276,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,3AZ,CC,"Andrews, 2022-12"
"Andrews, 2022",13,three-dose-adeno,41,148,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,3AZ,CC,"Andrews, 2022-13"
"Andrews, 2022",14,three-dose-adeno,36,120,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,3AZ,CC,"Andrews, 2022-14"
Butt-B-2022,71,two-dose-mRNA,152,395686,<70,NA,NA,NA,NA,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,2BNT/2MD,CC,Butt-B-2022-71
Butt-B-2022,72,two-dose-mRNA,17,395686,<70,NA,NA,NA,NA,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,2BNT/2MD,CC,Butt-B-2022-72
Butt-B-2022,73,two-dose-mRNA,291,395686,>70,0,0,0,1,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,2BNT/2MD,CC,Butt-B-2022-73
Butt-B-2022,74,two-dose-mRNA,84,395686,>70,0,0,0,1,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,2BNT/2MD,CC,Butt-B-2022-74
Butt-B-2022,75,two-dose-mRNA,349,395686,all,all,all,all,all,all,White,0,0,0,1,0,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,2BNT/2MD,CC,Butt-B-2022-75
Butt-B-2022,76,two-dose-mRNA,78,395686,all,all,all,all,all,all,White,0,0,0,1,0,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,2BNT/2MD,CC,Butt-B-2022-76
Butt-B-2022,77,two-dose-mRNA,65,395686,all,all,all,all,all,all,Black,0,0,0,0,1,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,2BNT/2MD,CC,Butt-B-2022-77
Butt-B-2022,78,two-dose-mRNA,19,395686,all,all,all,all,all,all,Black,0,0,0,0,1,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,2BNT/2MD,CC,Butt-B-2022-78
"Ferdinands, 2022",136,two-dose-mRNA,3315,38707,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,2RNA,CC,"Ferdinands, 2022-136"
"Ferdinands, 2022",138,two-dose-mRNA,979,3619,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,doc-infect,2RNA,CC,"Ferdinands, 2022-138"
"Lauring, 2022",177,two-dose-mRNA,5,116,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,death,2RNA,CC,"Lauring, 2022-177"
"Lauring, 2022",178,two-dose-mRNA,138,1045,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,death,2RNA,CC,"Lauring, 2022-178"
"Lauring, 2022",179,two-dose-mRNA,15,293,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,death,2RNA,CC,"Lauring, 2022-179"
"Lauring, 2022",180,two-dose-mRNA,119,1012,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-180"
"Lauring, 2022",181,two-dose-mRNA,49,267,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-181"
"Lauring, 2022",182,two-dose-mRNA,70,745,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,not-immunocompromised,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-182"
"Lauring, 2022",183,two-dose-mRNA,46,403,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-183"
